measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1903,1,8,5140.0,5,5
1903,1,9,5460.0,5,5
1903,1,10,5265.0,5,5
1903,1,11,4795.0,5,5
1903,1,12,4290.0,5,5
1903,1,13,3725.0,5,5
1903,1,14,3270.0,5,5
1903,1,15,3010.0,5,5
1903,1,16,2880.0,5,5
1903,1,17,2705.0,5,5
1903,1,18,2475.0,5,5
1903,1,19,2240.0,5,5
1903,1,20,2145.0,5,5
1903,1,21,2050.0,5,5
1903,1,22,1950.0,5,5
1903,1,23,1835.0,5,5
1903,1,24,1735.0,5,5
1903,1,25,1680.0,5,5
1903,1,26,1645.0,5,5
1903,1,27,1635.0,5,5
1903,1,28,1630.0,5,5
1903,1,29,1600.0,5,5
1903,1,30,1570.0,5,5
1903,1,31,1550.0,5,5
1903,2,1,1525.0,5,5
1903,2,2,1505.0,5,5
1903,2,3,1480.0,5,5
1903,2,4,1455.0,5,5
1903,2,5,1440.0,5,5
1903,2,6,1425.0,5,5
1903,2,7,1415.0,5,5
1903,2,8,1400.0,5,5
1903,2,9,1400.0,5,5
1903,2,10,1395.0,5,5
1903,2,11,1395.0,5,5
1903,2,12,1400.0,5,5
1903,2,13,1400.0,5,5
1903,2,14,1425.0,5,5
1903,2,15,1465.0,5,5
1903,2,16,1535.0,5,5
1903,2,17,1580.0,5,5
1903,2,18,1600.0,5,5
1903,2,19,1570.0,5,5
1903,2,20,1545.0,5,5
1903,2,21,1555.0,5,5
1903,2,22,1560.0,5,5
1903,2,23,1500.0,5,5
1903,2,24,1440.0,5,5
1903,2,25,1400.0,5,5
1903,2,26,1360.0,5,5
1903,2,27,1350.0,5,5
1903,2,28,1370.0,5,5
1903,3,1,1440.0,5,5
1903,3,2,1590.0,5,5
1903,3,3,1695.0,5,5
1903,3,4,1730.0,5,5
1903,3,5,1825.0,5,5
1903,3,6,2050.0,5,5
1903,3,7,2270.0,5,5
1903,3,8,2360.0,5,5
1903,3,9,2420.0,5,5
1903,3,10,2345.0,5,5
1903,3,11,2260.0,5,5
1903,3,12,2180.0,5,5
1903,3,13,2065.0,5,5
1903,3,14,1960.0,5,5
1903,3,15,1855.0,5,5
1903,3,16,1770.0,5,5
1903,3,17,1690.0,5,5
1903,3,18,1630.0,5,5
1903,3,19,1575.0,5,5
1903,3,20,1530.0,5,5
1903,3,21,1495.0,5,5
1903,3,22,1485.0,5,5
1903,3,23,1480.0,5,5
1903,3,24,1475.0,5,5
1903,3,25,1470.0,5,5
1903,3,26,1440.0,5,5
1903,3,27,1405.0,5,5
1903,3,28,1390.0,5,5
1903,3,29,1355.0,5,5
1903,3,30,1330.0,5,5
1903,3,31,1330.0,5,5
1903,4,1,1330.0,5,5
1903,4,2,1335.0,5,5
1903,4,3,1370.0,5,5
1903,4,4,1390.0,5,5
1903,4,5,1430.0,5,5
1903,4,6,1495.0,5,5
1903,4,7,1655.0,5,5
1903,4,8,1805.0,5,5
1903,4,9,1960.0,5,5
1903,4,10,2100.0,5,5
1903,4,11,2200.0,5,5
1903,4,12,2165.0,5,5
1903,4,13,2120.0,5,5
1903,4,14,2085.0,5,5
1903,4,15,2040.0,5,5
1903,4,16,2000.0,5,5
1903,4,17,1930.0,5,5
1903,4,18,1870.0,5,5
1903,4,19,1840.0,5,5
1903,4,20,1800.0,5,5
1903,4,21,1785.0,5,5
1903,4,22,1775.0,5,5
1903,4,23,1770.0,5,5
1903,4,24,1800.0,5,5
1903,4,25,1860.0,5,5
1903,4,26,1950.0,5,5
1903,4,27,2345.0,5,5
1903,4,28,2780.0,5,5
1903,4,29,2780.0,5,5
1903,4,30,2655.0,5,5
1903,5,1,2490.0,5,5
1903,5,2,2370.0,5,5
1903,5,3,2320.0,5,5
1903,5,4,2270.0,5,5
1903,5,5,2220.0,5,5
1903,5,6,2165.0,5,5
1903,5,7,2125.0,5,5
1903,5,8,2075.0,5,5
1903,5,9,2045.0,5,5
1903,5,10,2040.0,5,5
1903,5,11,2085.0,5,5
1903,5,12,2210.0,5,5
