,measure_year,measure_month,measure_day
14727,1811.0,1.0,28.0
14728,1811.0,1.0,29.0
14729,1811.0,1.0,30.0
14730,1811.0,1.0,31.0
14731,1811.0,2.0,1.0
14732,1811.0,2.0,2.0
14733,1811.0,2.0,3.0
14734,1811.0,2.0,4.0
14735,1811.0,2.0,5.0
14736,1811.0,2.0,6.0
14737,1811.0,2.0,7.0
14738,1811.0,2.0,8.0
14739,1811.0,2.0,9.0
14740,1811.0,2.0,10.0
14741,1811.0,2.0,11.0
14742,1811.0,2.0,12.0
14743,1811.0,2.0,13.0
14744,1811.0,2.0,14.0
14745,1811.0,2.0,15.0
14746,1811.0,2.0,16.0
14747,1811.0,2.0,17.0
14748,1811.0,2.0,18.0
14749,1811.0,2.0,19.0
14750,1811.0,2.0,20.0
14751,1811.0,2.0,21.0
14752,1811.0,2.0,22.0
14753,1811.0,2.0,23.0
14754,1811.0,2.0,24.0
14755,1811.0,2.0,25.0
14756,1811.0,2.0,26.0
14757,1811.0,2.0,27.0
14758,1811.0,2.0,28.0
14759,1811.0,3.0,1.0
14760,1811.0,3.0,2.0
14761,1811.0,3.0,3.0
14762,1811.0,3.0,4.0
14763,1811.0,3.0,5.0
14764,1811.0,3.0,6.0
14765,1811.0,3.0,7.0
14766,1811.0,3.0,8.0
14767,1811.0,3.0,9.0
14768,1811.0,3.0,10.0
14769,1811.0,3.0,11.0
14770,1811.0,3.0,12.0
14771,1811.0,3.0,13.0
14772,1811.0,3.0,14.0
14773,1811.0,3.0,15.0
14774,1811.0,3.0,16.0
14775,1811.0,3.0,17.0
14776,1811.0,3.0,18.0
14777,1811.0,3.0,19.0
14778,1811.0,3.0,20.0
14779,1811.0,3.0,21.0
14780,1811.0,3.0,22.0
14781,1811.0,3.0,23.0
14782,1811.0,3.0,24.0
14783,1811.0,3.0,25.0
14784,1811.0,3.0,26.0
14785,1811.0,3.0,27.0
14786,1811.0,3.0,28.0
14787,1811.0,3.0,29.0
14788,1811.0,3.0,30.0
14789,1811.0,3.0,31.0
14790,1811.0,4.0,1.0
14791,1811.0,4.0,2.0
14792,1811.0,4.0,3.0
14793,1811.0,4.0,4.0
14794,1811.0,4.0,5.0
14795,1811.0,4.0,6.0
14796,1811.0,4.0,7.0
14797,1811.0,4.0,8.0
14798,1811.0,4.0,9.0
14799,1811.0,4.0,10.0
14800,1811.0,4.0,11.0
14801,1811.0,4.0,12.0
14802,1811.0,4.0,13.0
14803,1811.0,4.0,14.0
14804,1811.0,4.0,15.0
14805,1811.0,4.0,16.0
14806,1811.0,4.0,17.0
14807,1811.0,4.0,18.0
14808,1811.0,4.0,19.0
14809,1811.0,4.0,20.0
14810,1811.0,4.0,21.0
14811,1811.0,4.0,22.0
14812,1811.0,4.0,23.0
14813,1811.0,4.0,24.0
14814,1811.0,4.0,25.0
14815,1811.0,4.0,26.0
14816,1811.0,4.0,27.0
14817,1811.0,4.0,28.0
14818,1811.0,4.0,29.0
14819,1811.0,4.0,30.0
14820,1811.0,5.0,1.0
14821,1811.0,5.0,2.0
14822,1811.0,5.0,3.0
14823,1811.0,5.0,4.0
14824,1811.0,5.0,5.0
14825,1811.0,5.0,6.0
14826,1811.0,5.0,7.0
14827,1811.0,5.0,8.0
14828,1811.0,5.0,9.0
14829,1811.0,5.0,10.0
14830,1811.0,5.0,11.0
14831,1811.0,5.0,12.0
14832,1811.0,5.0,13.0
14833,1811.0,5.0,14.0
14834,1811.0,5.0,15.0
14835,1811.0,5.0,16.0
14836,1811.0,5.0,17.0
14837,1811.0,5.0,18.0
14838,1811.0,5.0,19.0
14839,1811.0,5.0,20.0
14840,1811.0,5.0,21.0
14841,1811.0,5.0,22.0
14842,1811.0,5.0,23.0
14843,1811.0,5.0,24.0
14844,1811.0,5.0,25.0
14845,1811.0,5.0,26.0
14846,1811.0,5.0,27.0
14847,1811.0,5.0,28.0
14848,1811.0,5.0,29.0
14849,1811.0,5.0,30.0
14850,1811.0,5.0,31.0
14851,1811.0,6.0,1.0
14852,1811.0,6.0,2.0
14853,1811.0,6.0,3.0
14854,1811.0,6.0,4.0
14855,1811.0,6.0,5.0
14856,1811.0,6.0,6.0
14857,1811.0,6.0,7.0
14858,1811.0,6.0,8.0
14859,1811.0,6.0,9.0
14860,1811.0,6.0,10.0
14861,1811.0,6.0,11.0
14862,1811.0,6.0,12.0
14863,1811.0,6.0,13.0
14864,1811.0,6.0,14.0
14865,1811.0,6.0,15.0
14866,1811.0,6.0,16.0
14867,1811.0,6.0,17.0
14868,1811.0,6.0,18.0
14869,1811.0,6.0,19.0
14870,1811.0,6.0,20.0
14871,1811.0,6.0,21.0
14872,1811.0,6.0,22.0
14873,1811.0,6.0,23.0
14874,1811.0,6.0,24.0
14875,1811.0,6.0,25.0
14876,1811.0,6.0,26.0
14877,1811.0,6.0,27.0
14878,1811.0,6.0,28.0
14879,1811.0,6.0,29.0
14880,1811.0,6.0,30.0
14881,1811.0,7.0,1.0
14882,1811.0,7.0,2.0
14883,1811.0,7.0,3.0
14884,1811.0,7.0,4.0
14885,1811.0,7.0,5.0
14886,1811.0,7.0,6.0
14887,1811.0,7.0,7.0
14888,1811.0,7.0,8.0
14889,1811.0,7.0,9.0
14890,1811.0,7.0,10.0
14891,1811.0,7.0,11.0
14892,1811.0,7.0,12.0
14893,1811.0,7.0,13.0
14894,1811.0,7.0,14.0
14895,1811.0,7.0,15.0
14896,1811.0,7.0,16.0
14897,1811.0,7.0,17.0
14898,1811.0,7.0,18.0
14899,1811.0,7.0,19.0
14900,1811.0,7.0,20.0
14901,1811.0,7.0,21.0
14902,1811.0,7.0,22.0
14903,1811.0,7.0,23.0
14904,1811.0,7.0,24.0
14905,1811.0,7.0,25.0
14906,1811.0,7.0,26.0
14907,1811.0,7.0,27.0
14908,1811.0,7.0,28.0
14909,1811.0,7.0,29.0
14910,1811.0,7.0,30.0
14911,1811.0,7.0,31.0
14912,1811.0,8.0,1.0
14913,1811.0,8.0,2.0
14914,1811.0,8.0,3.0
14915,1811.0,8.0,4.0
14916,1811.0,8.0,5.0
14917,1811.0,8.0,6.0
14918,1811.0,8.0,7.0
14919,1811.0,8.0,8.0
14920,1811.0,8.0,9.0
14921,1811.0,8.0,10.0
14922,1811.0,8.0,11.0
14923,1811.0,8.0,12.0
14924,1811.0,8.0,13.0
14925,1811.0,8.0,14.0
14926,1811.0,8.0,15.0
14927,1811.0,8.0,16.0
14928,1811.0,8.0,17.0
14929,1811.0,8.0,18.0
14930,1811.0,8.0,19.0
14931,1811.0,8.0,20.0
14932,1811.0,8.0,21.0
14933,1811.0,8.0,22.0
14934,1811.0,8.0,23.0
14935,1811.0,8.0,24.0
14936,1811.0,8.0,25.0
14937,1811.0,8.0,26.0
14938,1811.0,8.0,27.0
14939,1811.0,8.0,28.0
14940,1811.0,8.0,29.0
14941,1811.0,8.0,30.0
14942,1811.0,8.0,31.0
14943,1811.0,9.0,1.0
14944,1811.0,9.0,2.0
14945,1811.0,9.0,3.0
14946,1811.0,9.0,4.0
14947,1811.0,9.0,5.0
14948,1811.0,9.0,6.0
14949,1811.0,9.0,7.0
14950,1811.0,9.0,8.0
14951,1811.0,9.0,9.0
14952,1811.0,9.0,10.0
14953,1811.0,9.0,11.0
14954,1811.0,9.0,12.0
14955,1811.0,9.0,13.0
14956,1811.0,9.0,14.0
14957,1811.0,9.0,15.0
14958,1811.0,9.0,16.0
14959,1811.0,9.0,17.0
14960,1811.0,9.0,18.0
14961,1811.0,9.0,19.0
14962,1811.0,9.0,20.0
14963,1811.0,9.0,21.0
14964,1811.0,9.0,22.0
14965,1811.0,9.0,23.0
14966,1811.0,9.0,24.0
14967,1811.0,9.0,25.0
14968,1811.0,9.0,26.0
14969,1811.0,9.0,27.0
14970,1811.0,9.0,28.0
14971,1811.0,9.0,29.0
14972,1811.0,9.0,30.0
14973,1811.0,10.0,1.0
14974,1811.0,10.0,2.0
14975,1811.0,10.0,3.0
14976,1811.0,10.0,4.0
14977,1811.0,10.0,5.0
14978,1811.0,10.0,6.0
14979,1811.0,10.0,7.0
14980,1811.0,10.0,8.0
14981,1811.0,10.0,9.0
14982,1811.0,10.0,10.0
14983,1811.0,10.0,11.0
14984,1811.0,10.0,12.0
14985,1811.0,10.0,13.0
14986,1811.0,10.0,14.0
14987,1811.0,10.0,15.0
14988,1811.0,10.0,16.0
14989,1811.0,10.0,17.0
14990,1811.0,10.0,18.0
14991,1811.0,10.0,19.0
14992,1811.0,10.0,20.0
14993,1811.0,10.0,21.0
14994,1811.0,10.0,22.0
14995,1811.0,10.0,23.0
14996,1811.0,10.0,24.0
14997,1811.0,10.0,25.0
14998,1811.0,10.0,26.0
14999,1811.0,10.0,27.0
15000,1811.0,10.0,28.0
15001,1811.0,10.0,29.0
15002,1811.0,10.0,30.0
15003,1811.0,10.0,31.0
15004,1811.0,11.0,1.0
15005,1811.0,11.0,2.0
15006,1811.0,11.0,3.0
15007,1811.0,11.0,4.0
15008,1811.0,11.0,5.0
15009,1811.0,11.0,6.0
15010,1811.0,11.0,7.0
15011,1811.0,11.0,8.0
15012,1811.0,11.0,9.0
15013,1811.0,11.0,10.0
15014,1811.0,11.0,11.0
15015,1811.0,11.0,12.0
15016,1811.0,11.0,13.0
15017,1811.0,11.0,14.0
15018,1811.0,11.0,15.0
15019,1811.0,11.0,16.0
15020,1811.0,11.0,17.0
15021,1811.0,11.0,18.0
15022,1811.0,11.0,19.0
15023,1811.0,11.0,20.0
15024,1811.0,11.0,21.0
15025,1811.0,11.0,22.0
15026,1811.0,11.0,23.0
15027,1811.0,11.0,24.0
15028,1811.0,11.0,25.0
15029,1811.0,11.0,26.0
15030,1811.0,11.0,27.0
15031,1811.0,11.0,28.0
15032,1811.0,11.0,29.0
15033,1811.0,11.0,30.0
15034,1811.0,12.0,1.0
15035,1811.0,12.0,2.0
15036,1811.0,12.0,3.0
15037,1811.0,12.0,4.0
15038,1811.0,12.0,5.0
15039,1811.0,12.0,6.0
15040,1811.0,12.0,7.0
15041,1811.0,12.0,8.0
15042,1811.0,12.0,9.0
15043,1811.0,12.0,10.0
15044,1811.0,12.0,11.0
15045,1811.0,12.0,12.0
15046,1811.0,12.0,13.0
15047,1811.0,12.0,14.0
15048,1811.0,12.0,15.0
15049,1811.0,12.0,16.0
15050,1811.0,12.0,17.0
15051,1811.0,12.0,18.0
15052,1811.0,12.0,19.0
15053,1811.0,12.0,20.0
15054,1811.0,12.0,21.0
15055,1811.0,12.0,22.0
15056,1811.0,12.0,23.0
15057,1811.0,12.0,24.0
15058,1811.0,12.0,25.0
15059,1811.0,12.0,26.0
15060,1811.0,12.0,27.0
15061,1811.0,12.0,28.0
15062,1811.0,12.0,29.0
15063,1811.0,12.0,30.0
15064,1811.0,12.0,31.0
15065,1812.0,1.0,1.0
15066,1812.0,1.0,2.0
15067,1812.0,1.0,3.0
15068,1812.0,1.0,4.0
15069,1812.0,1.0,5.0
15070,1812.0,1.0,6.0
15071,1812.0,1.0,7.0
15072,1812.0,1.0,8.0
15073,1812.0,1.0,9.0
15074,1812.0,1.0,10.0
15075,1812.0,1.0,11.0
15076,1812.0,1.0,12.0
15077,1812.0,1.0,13.0
15078,1812.0,1.0,14.0
15079,1812.0,1.0,15.0
15080,1812.0,1.0,16.0
15081,1812.0,1.0,17.0
15082,1812.0,1.0,18.0
15083,1812.0,1.0,19.0
15084,1812.0,1.0,20.0
15085,1812.0,1.0,21.0
15086,1812.0,1.0,22.0
15087,1812.0,1.0,23.0
15088,1812.0,1.0,24.0
15089,1812.0,1.0,25.0
15090,1812.0,1.0,26.0
15091,1812.0,1.0,27.0
15092,1812.0,1.0,28.0
15093,1812.0,1.0,29.0
15094,1812.0,1.0,30.0
15095,1812.0,1.0,31.0
15096,1812.0,2.0,1.0
15097,1812.0,2.0,2.0
15098,1812.0,2.0,3.0
15099,1812.0,2.0,4.0
15100,1812.0,2.0,5.0
15101,1812.0,2.0,6.0
15102,1812.0,2.0,7.0
15103,1812.0,2.0,8.0
15104,1812.0,2.0,9.0
15105,1812.0,2.0,10.0
15106,1812.0,2.0,11.0
15107,1812.0,2.0,12.0
15108,1812.0,2.0,13.0
15109,1812.0,2.0,14.0
15110,1812.0,2.0,15.0
15111,1812.0,2.0,16.0
15112,1812.0,2.0,17.0
15113,1812.0,2.0,18.0
15114,1812.0,2.0,19.0
15115,1812.0,2.0,20.0
15116,1812.0,2.0,21.0
15117,1812.0,2.0,22.0
15118,1812.0,2.0,23.0
15119,1812.0,2.0,24.0
15120,1812.0,2.0,25.0
15121,1812.0,2.0,26.0
15122,1812.0,2.0,27.0
15123,1812.0,2.0,28.0
15124,1812.0,2.0,29.0
15125,1812.0,3.0,1.0
15126,1812.0,3.0,2.0
15127,1812.0,3.0,3.0
15128,1812.0,3.0,4.0
15129,1812.0,3.0,5.0
15130,1812.0,3.0,6.0
15131,1812.0,3.0,7.0
15132,1812.0,3.0,8.0
15133,1812.0,3.0,9.0
15134,1812.0,3.0,10.0
15135,1812.0,3.0,11.0
15136,1812.0,3.0,12.0
15137,1812.0,3.0,13.0
15138,1812.0,3.0,14.0
15139,1812.0,3.0,15.0
15140,1812.0,3.0,16.0
15141,1812.0,3.0,17.0
15142,1812.0,3.0,18.0
15143,1812.0,3.0,19.0
15144,1812.0,3.0,20.0
15145,1812.0,3.0,21.0
15146,1812.0,3.0,22.0
15147,1812.0,3.0,23.0
15148,1812.0,3.0,24.0
15149,1812.0,3.0,25.0
15150,1812.0,3.0,26.0
15151,1812.0,3.0,27.0
15152,1812.0,3.0,28.0
15153,1812.0,3.0,29.0
15154,1812.0,3.0,30.0
15155,1812.0,3.0,31.0
15156,1812.0,4.0,1.0
15157,1812.0,4.0,2.0
15158,1812.0,4.0,3.0
15159,1812.0,4.0,4.0
15160,1812.0,4.0,5.0
15161,1812.0,4.0,6.0
15162,1812.0,4.0,7.0
15163,1812.0,4.0,8.0
15164,1812.0,4.0,9.0
15165,1812.0,4.0,10.0
15166,1812.0,4.0,11.0
15167,1812.0,4.0,12.0
15168,1812.0,4.0,13.0
15169,1812.0,4.0,14.0
15170,1812.0,4.0,15.0
15171,1812.0,4.0,16.0
15172,1812.0,4.0,17.0
15173,1812.0,4.0,18.0
15174,1812.0,4.0,19.0
15175,1812.0,4.0,20.0
15176,1812.0,4.0,21.0
15177,1812.0,4.0,22.0
15178,1812.0,4.0,23.0
15179,1812.0,4.0,24.0
15180,1812.0,4.0,25.0
15181,1812.0,4.0,26.0
15182,1812.0,4.0,27.0
15183,1812.0,4.0,28.0
15184,1812.0,4.0,29.0
15185,1812.0,4.0,30.0
15186,1812.0,5.0,1.0
15187,1812.0,5.0,2.0
15188,1812.0,5.0,3.0
15189,1812.0,5.0,4.0
15190,1812.0,5.0,5.0
15191,1812.0,5.0,6.0
15192,1812.0,5.0,7.0
15193,1812.0,5.0,8.0
15194,1812.0,5.0,9.0
15195,1812.0,5.0,10.0
15196,1812.0,5.0,11.0
15197,1812.0,5.0,12.0
15198,1812.0,5.0,13.0
15199,1812.0,5.0,14.0
15200,1812.0,5.0,15.0
15201,1812.0,5.0,16.0
15202,1812.0,5.0,17.0
15203,1812.0,5.0,18.0
15204,1812.0,5.0,19.0
15205,1812.0,5.0,20.0
15206,1812.0,5.0,21.0
15207,1812.0,5.0,22.0
15208,1812.0,5.0,23.0
15209,1812.0,5.0,24.0
15210,1812.0,5.0,25.0
15211,1812.0,5.0,26.0
15212,1812.0,5.0,27.0
15213,1812.0,5.0,28.0
15214,1812.0,5.0,29.0
15215,1812.0,5.0,30.0
15216,1812.0,5.0,31.0
15217,1812.0,6.0,1.0
15218,1812.0,6.0,2.0
15219,1812.0,6.0,3.0
15220,1812.0,6.0,4.0
15221,1812.0,6.0,5.0
15222,1812.0,6.0,6.0
15223,1812.0,6.0,7.0
15224,1812.0,6.0,8.0
15225,1812.0,6.0,9.0
15226,1812.0,6.0,10.0
15227,1812.0,6.0,11.0
15228,1812.0,6.0,12.0
15229,1812.0,6.0,13.0
15230,1812.0,6.0,14.0
15231,1812.0,6.0,15.0
15232,1812.0,6.0,16.0
15233,1812.0,6.0,17.0
15234,1812.0,6.0,18.0
15235,1812.0,6.0,19.0
15236,1812.0,6.0,20.0
15237,1812.0,6.0,21.0
15238,1812.0,6.0,22.0
15239,1812.0,6.0,23.0
15240,1812.0,6.0,24.0
15241,1812.0,6.0,25.0
15242,1812.0,6.0,26.0
15243,1812.0,6.0,27.0
15244,1812.0,6.0,28.0
15245,1812.0,6.0,29.0
15246,1812.0,6.0,30.0
15247,1812.0,7.0,1.0
15248,1812.0,7.0,2.0
15249,1812.0,7.0,3.0
15250,1812.0,7.0,4.0
15251,1812.0,7.0,5.0
15252,1812.0,7.0,6.0
15253,1812.0,7.0,7.0
15254,1812.0,7.0,8.0
15255,1812.0,7.0,9.0
15256,1812.0,7.0,10.0
15257,1812.0,7.0,11.0
15258,1812.0,7.0,12.0
15259,1812.0,7.0,13.0
15260,1812.0,7.0,14.0
15261,1812.0,7.0,15.0
15262,1812.0,7.0,16.0
15263,1812.0,7.0,17.0
15264,1812.0,7.0,18.0
15265,1812.0,7.0,19.0
15266,1812.0,7.0,20.0
15267,1812.0,7.0,21.0
15268,1812.0,7.0,22.0
15269,1812.0,7.0,23.0
15270,1812.0,7.0,24.0
15271,1812.0,7.0,25.0
15272,1812.0,7.0,26.0
15273,1812.0,7.0,27.0
15274,1812.0,7.0,28.0
15275,1812.0,7.0,29.0
15276,1812.0,7.0,30.0
15277,1812.0,7.0,31.0
15278,1812.0,8.0,1.0
15279,1812.0,8.0,2.0
15280,1812.0,8.0,3.0
15281,1812.0,8.0,4.0
15282,1812.0,8.0,5.0
15283,1812.0,8.0,6.0
15284,1812.0,8.0,7.0
15285,1812.0,8.0,8.0
15286,1812.0,8.0,9.0
15287,1812.0,8.0,10.0
15288,1812.0,8.0,11.0
15289,1812.0,8.0,12.0
15290,1812.0,8.0,13.0
15291,1812.0,8.0,14.0
15292,1812.0,8.0,15.0
15293,1812.0,8.0,16.0
15294,1812.0,8.0,17.0
15295,1812.0,8.0,18.0
15296,1812.0,8.0,19.0
15297,1812.0,8.0,20.0
15298,1812.0,8.0,21.0
15299,1812.0,8.0,22.0
15300,1812.0,8.0,23.0
15301,1812.0,8.0,24.0
15302,1812.0,8.0,25.0
15303,1812.0,8.0,26.0
15304,1812.0,8.0,27.0
15305,1812.0,8.0,28.0
15306,1812.0,8.0,29.0
15307,1812.0,8.0,30.0
15308,1812.0,8.0,31.0
15309,1812.0,9.0,1.0
15310,1812.0,9.0,2.0
15311,1812.0,9.0,3.0
15312,1812.0,9.0,4.0
15313,1812.0,9.0,5.0
15314,1812.0,9.0,6.0
15315,1812.0,9.0,7.0
15316,1812.0,9.0,8.0
15317,1812.0,9.0,9.0
15318,1812.0,9.0,10.0
15319,1812.0,9.0,11.0
15320,1812.0,9.0,12.0
15321,1812.0,9.0,13.0
15322,1812.0,9.0,14.0
15323,1812.0,9.0,15.0
15324,1812.0,9.0,16.0
15325,1812.0,9.0,17.0
15326,1812.0,9.0,18.0
15327,1812.0,9.0,19.0
15328,1812.0,9.0,20.0
15329,1812.0,9.0,21.0
15330,1812.0,9.0,22.0
15331,1812.0,9.0,23.0
15332,1812.0,9.0,24.0
15333,1812.0,9.0,25.0
15334,1812.0,9.0,26.0
15335,1812.0,9.0,27.0
15336,1812.0,9.0,28.0
15337,1812.0,9.0,29.0
15338,1812.0,9.0,30.0
15339,1812.0,10.0,1.0
15340,1812.0,10.0,2.0
15341,1812.0,10.0,3.0
15342,1812.0,10.0,4.0
15343,1812.0,10.0,5.0
15344,1812.0,10.0,6.0
15345,1812.0,10.0,7.0
15346,1812.0,10.0,8.0
15347,1812.0,10.0,9.0
15348,1812.0,10.0,10.0
15349,1812.0,10.0,11.0
15350,1812.0,10.0,12.0
15351,1812.0,10.0,13.0
15352,1812.0,10.0,14.0
15353,1812.0,10.0,15.0
15354,1812.0,10.0,16.0
15355,1812.0,10.0,17.0
15356,1812.0,10.0,18.0
15357,1812.0,10.0,19.0
15358,1812.0,10.0,20.0
15359,1812.0,10.0,21.0
15360,1812.0,10.0,22.0
15361,1812.0,10.0,23.0
15362,1812.0,10.0,24.0
15363,1812.0,10.0,25.0
15364,1812.0,10.0,26.0
15365,1812.0,10.0,27.0
15366,1812.0,10.0,28.0
15367,1812.0,10.0,29.0
15368,1812.0,10.0,30.0
15369,1812.0,10.0,31.0
15370,1812.0,11.0,1.0
15371,1812.0,11.0,2.0
15372,1812.0,11.0,3.0
15373,1812.0,11.0,4.0
15374,1812.0,11.0,5.0
15375,1812.0,11.0,6.0
15376,1812.0,11.0,7.0
15377,1812.0,11.0,8.0
15378,1812.0,11.0,9.0
15379,1812.0,11.0,10.0
15380,1812.0,11.0,11.0
15381,1812.0,11.0,12.0
15382,1812.0,11.0,13.0
15383,1812.0,11.0,14.0
15384,1812.0,11.0,15.0
15385,1812.0,11.0,16.0
15386,1812.0,11.0,17.0
15387,1812.0,11.0,18.0
15388,1812.0,11.0,19.0
15389,1812.0,11.0,20.0
15390,1812.0,11.0,21.0
15391,1812.0,11.0,22.0
15392,1812.0,11.0,23.0
15393,1812.0,11.0,24.0
15394,1812.0,11.0,25.0
15395,1812.0,11.0,26.0
15396,1812.0,11.0,27.0
15397,1812.0,11.0,28.0
15398,1812.0,11.0,29.0
15399,1812.0,11.0,30.0
15400,1812.0,12.0,1.0
15401,1812.0,12.0,2.0
15402,1812.0,12.0,3.0
15403,1812.0,12.0,4.0
15404,1812.0,12.0,5.0
15405,1812.0,12.0,6.0
15406,1812.0,12.0,7.0
15407,1812.0,12.0,8.0
15408,1812.0,12.0,9.0
15409,1812.0,12.0,10.0
15410,1812.0,12.0,11.0
15411,1812.0,12.0,12.0
15412,1812.0,12.0,13.0
15413,1812.0,12.0,14.0
15414,1812.0,12.0,15.0
15415,1812.0,12.0,16.0
15416,1812.0,12.0,17.0
15417,1812.0,12.0,18.0
15418,1812.0,12.0,19.0
15419,1812.0,12.0,20.0
15420,1812.0,12.0,21.0
15421,1812.0,12.0,22.0
15422,1812.0,12.0,23.0
15423,1812.0,12.0,24.0
15424,1812.0,12.0,25.0
15425,1812.0,12.0,26.0
15426,1812.0,12.0,27.0
15427,1812.0,12.0,28.0
15428,1812.0,12.0,29.0
15429,1812.0,12.0,30.0
15430,1812.0,12.0,31.0
15431,1813.0,1.0,1.0
15432,1813.0,1.0,2.0
15433,1813.0,1.0,3.0
15434,1813.0,1.0,4.0
15435,1813.0,1.0,5.0
15436,1813.0,1.0,6.0
15437,1813.0,1.0,7.0
15438,1813.0,1.0,8.0
15439,1813.0,1.0,9.0
15440,1813.0,1.0,10.0
15441,1813.0,1.0,11.0
15442,1813.0,1.0,12.0
15443,1813.0,1.0,13.0
15444,1813.0,1.0,14.0
15445,1813.0,1.0,15.0
15446,1813.0,1.0,16.0
15447,1813.0,1.0,17.0
15448,1813.0,1.0,18.0
15449,1813.0,1.0,19.0
15450,1813.0,1.0,20.0
15451,1813.0,1.0,21.0
15452,1813.0,1.0,22.0
15453,1813.0,1.0,23.0
15454,1813.0,1.0,24.0
15455,1813.0,1.0,25.0
15456,1813.0,1.0,26.0
15457,1813.0,1.0,27.0
15458,1813.0,1.0,28.0
15459,1813.0,1.0,29.0
15460,1813.0,1.0,30.0
15461,1813.0,1.0,31.0
15462,1813.0,2.0,1.0
15463,1813.0,2.0,2.0
15464,1813.0,2.0,3.0
15465,1813.0,2.0,4.0
15466,1813.0,2.0,5.0
15467,1813.0,2.0,6.0
15468,1813.0,2.0,7.0
15469,1813.0,2.0,8.0
15470,1813.0,2.0,9.0
15471,1813.0,2.0,10.0
15472,1813.0,2.0,11.0
15473,1813.0,2.0,12.0
15474,1813.0,2.0,13.0
15475,1813.0,2.0,14.0
15476,1813.0,2.0,15.0
15477,1813.0,2.0,16.0
15478,1813.0,2.0,17.0
15479,1813.0,2.0,18.0
15480,1813.0,2.0,19.0
15481,1813.0,2.0,20.0
15482,1813.0,2.0,21.0
15483,1813.0,2.0,22.0
15484,1813.0,2.0,23.0
15485,1813.0,2.0,24.0
15486,1813.0,2.0,25.0
15487,1813.0,2.0,26.0
15488,1813.0,2.0,27.0
15489,1813.0,2.0,28.0
15490,1813.0,3.0,1.0
15491,1813.0,3.0,2.0
15492,1813.0,3.0,3.0
15493,1813.0,3.0,4.0
15494,1813.0,3.0,5.0
15495,1813.0,3.0,6.0
15496,1813.0,3.0,7.0
15497,1813.0,3.0,8.0
15498,1813.0,3.0,9.0
15499,1813.0,3.0,10.0
15500,1813.0,3.0,11.0
15501,1813.0,3.0,12.0
15502,1813.0,3.0,13.0
15503,1813.0,3.0,14.0
15504,1813.0,3.0,15.0
15505,1813.0,3.0,16.0
15506,1813.0,3.0,17.0
15507,1813.0,3.0,18.0
15508,1813.0,3.0,19.0
15509,1813.0,3.0,20.0
15510,1813.0,3.0,21.0
15511,1813.0,3.0,22.0
15512,1813.0,3.0,23.0
15513,1813.0,3.0,24.0
15514,1813.0,3.0,25.0
15515,1813.0,3.0,26.0
15516,1813.0,3.0,27.0
15517,1813.0,3.0,28.0
15518,1813.0,3.0,29.0
15519,1813.0,3.0,30.0
15520,1813.0,3.0,31.0
15521,1813.0,4.0,1.0
15522,1813.0,4.0,2.0
15523,1813.0,4.0,3.0
15524,1813.0,4.0,4.0
15525,1813.0,4.0,5.0
15526,1813.0,4.0,6.0
15527,1813.0,4.0,7.0
15528,1813.0,4.0,8.0
15529,1813.0,4.0,9.0
15530,1813.0,4.0,10.0
15531,1813.0,4.0,11.0
15532,1813.0,4.0,12.0
15533,1813.0,4.0,13.0
15534,1813.0,4.0,14.0
15535,1813.0,4.0,15.0
15536,1813.0,4.0,16.0
15537,1813.0,4.0,17.0
15538,1813.0,4.0,18.0
15539,1813.0,4.0,19.0
15540,1813.0,4.0,20.0
15541,1813.0,4.0,21.0
15542,1813.0,4.0,22.0
15543,1813.0,4.0,23.0
15544,1813.0,4.0,24.0
15545,1813.0,4.0,25.0
15546,1813.0,4.0,26.0
15547,1813.0,4.0,27.0
15548,1813.0,4.0,28.0
15549,1813.0,4.0,29.0
15550,1813.0,4.0,30.0
15551,1813.0,5.0,1.0
15552,1813.0,5.0,2.0
15553,1813.0,5.0,3.0
15554,1813.0,5.0,4.0
15555,1813.0,5.0,5.0
15556,1813.0,5.0,6.0
15557,1813.0,5.0,7.0
15558,1813.0,5.0,8.0
15559,1813.0,5.0,9.0
15560,1813.0,5.0,10.0
15561,1813.0,5.0,11.0
15562,1813.0,5.0,12.0
15563,1813.0,5.0,13.0
15564,1813.0,5.0,14.0
15565,1813.0,5.0,15.0
15566,1813.0,5.0,16.0
15567,1813.0,5.0,17.0
15568,1813.0,5.0,18.0
15569,1813.0,5.0,19.0
15570,1813.0,5.0,20.0
15571,1813.0,5.0,21.0
15572,1813.0,5.0,22.0
15573,1813.0,5.0,23.0
15574,1813.0,5.0,24.0
15575,1813.0,5.0,25.0
15576,1813.0,5.0,26.0
15577,1813.0,5.0,27.0
15578,1813.0,5.0,28.0
15579,1813.0,5.0,29.0
15580,1813.0,5.0,30.0
15581,1813.0,5.0,31.0
15582,1813.0,6.0,1.0
15583,1813.0,6.0,2.0
15584,1813.0,6.0,3.0
15585,1813.0,6.0,4.0
15586,1813.0,6.0,5.0
15587,1813.0,6.0,6.0
15588,1813.0,6.0,7.0
15589,1813.0,6.0,8.0
15590,1813.0,6.0,9.0
15591,1813.0,6.0,10.0
15592,1813.0,6.0,11.0
15593,1813.0,6.0,12.0
15594,1813.0,6.0,13.0
15595,1813.0,6.0,14.0
15596,1813.0,6.0,15.0
15597,1813.0,6.0,16.0
15598,1813.0,6.0,17.0
15599,1813.0,6.0,18.0
15600,1813.0,6.0,19.0
